##FastQC	0.11.7
>>Basic Statistics	pass
#Measure	Value
Filename	ERR458881.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	1321748
Sequences flagged as poor quality	0
Sequence length	51
%GC	42
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1105	47	0.23019499310834846
1105	48	0.0917559333442739
1105	49	-0.008096690902569037
1105	50	0.21049845624605013
1105	51	0.23856088606502368
1106	1	0.2973423523577594
1106	2	1.4492849162091055
1106	3	1.1161648049511825
1106	4	2.164448657392949
1106	5	0.7832130737382883
1106	6	4.988299734803
1106	7	3.34787845538888
1106	8	1.2218995258778946
1106	9	0.6372450529561888
1106	10	0.225255111446522
1106	11	0.007817263856736645
1106	12	0.09517784786137184
1106	13	0.158118386295655
1106	14	0.11626588900994506
1106	15	-0.08277669935399956
1106	16	0.04748572150548824
1106	17	0.0992037677897315
1106	18	0.11330959148707365
1106	19	-0.2510524512445045
1106	20	-0.027942693452025935
1106	21	0.07414404529382779
1106	22	0.18002404942792083
1106	23	-0.0573929574660923
1106	24	-0.043032547808110166
1106	25	0.004320057817473355
1106	26	-0.09365677350618284
1106	27	-0.10648927130871755
1106	28	0.1226835931682686
1106	29	0.05558263296158117
1106	30	0.008045344647385377
1106	31	-0.17984505438484177
1106	32	-0.09518702104737997
1106	33	-0.08857847978896416
1106	34	-0.1680271678715286
1106	35	-0.04717264797180576
1106	36	0.018083954078441877
1106	37	-0.03290999656859839
1106	38	0.0424751073094356
1106	39	0.08106617065777044
1106	40	0.29861574485996556
1106	41	0.09222716596747205
1106	42	0.11984588773725591
1106	43	-0.002019298883517706
1106	44	-0.024579709307232633
1106	45	-0.011250868816908621
1106	46	0.15720880417418925
1106	47	-0.10567600872326466
1106	48	-0.00342492303095554
1106	49	0.04829153651249385
1106	50	0.0740658980503639
1106	51	0.16065710275035627
1107	1	-0.2101310065018609
1107	2	-0.7061243402199615
1107	3	0.02902733056551554
1107	4	-0.10835386706064654
1107	5	-0.1687171719361089
1107	6	4.665835163315755
1107	7	2.9583404137303404
1107	8	0.7713852302144417
1107	9	0.18050928277015998
1107	10	-0.20693963339229526
1107	11	-0.2208616391577536
1107	12	-0.16248673493561938
1107	13	-0.222154223144706
1107	14	-0.15901212976125123
1107	15	-0.19935261525713344
1107	16	-0.19851048080199263
1107	17	-0.20938441918412565
1107	18	-0.1571469054392054
1107	19	-0.3726325562167716
1107	20	-0.42020735035759316
1107	21	-0.21924369881431716
1107	22	-0.21697358594300198
1107	23	-0.6055237248767682
1107	24	-0.3838352716703284
1107	25	-0.21177787264844028
1107	26	-0.5238533398088023
1107	27	-0.6260346642999508
1107	28	-0.38149654722135296
1107	29	-0.18563966746982885
1107	30	-0.017836480447442682
1107	31	-0.18842855376801992
1107	32	-0.16784728084407163
1107	33	-0.12493893021434843
1107	34	-0.28794429424450385
1107	35	-0.36969562832707936
1107	36	-0.429206320882237
1107	37	-0.3113197723529524
1107	38	-0.2506801174196127
1107	39	-0.34905003694743186
1107	40	-0.21585179692283418
1107	41	-0.26090652560692007
1107	42	-0.2586119544531371
1107	43	-0.29157289143812903
1107	44	-0.20899622331717893
1107	45	-0.3058350646421246
1107	46	-0.13020114572067598
1107	47	-0.31558148308511846
1107	48	-0.28749961495207543
1107	49	-0.38419971703854827
1107	50	-0.21608629239379695
1107	51	-0.4815885805738702
1108	1	-0.5420135827891777
1108	2	-3.52652463664057
1108	3	-2.9201780885947635
1108	4	-1.8994380206142374
1108	5	-0.8632283270923651
1108	6	4.140516438824562
1108	7	2.7637066876879217
1108	8	0.784494688828886
1108	9	0.1995813126565551
1108	10	-0.1797992242225419
1108	11	-0.43291530028984226
1108	12	-0.3251085623590271
1108	13	-0.4079913782784601
1108	14	-0.4857149809609993
1108	15	-0.42358821498643096
1108	16	-0.26592406631789345
1108	17	-0.4219508686792963
1108	18	-0.47182736112962687
1108	19	-0.49491610406925446
1108	20	-0.5192442245026072
1108	21	-0.9153221538263807
1108	22	-0.7998343180890402
1108	23	-0.7304009530547333
1108	24	-0.49794916855646676
1108	25	-0.6752533560599829
1108	26	-0.7075191818346269
1108	27	-0.6040100826082693
1108	28	-0.5820522554881791
1108	29	-0.7477461345509013
1108	30	-0.6711887339031435
1108	31	-0.6957836106810973
1108	32	-0.6913555730659269
1108	33	-0.7884239781737179
1108	34	-0.5017830697251853
1108	35	-0.8849679607425358
1108	36	-0.5429717949542763
1108	37	-0.7329535739472632
1108	38	-0.5682544516386727
1108	39	-0.6829757292519147
1108	40	-0.5150975640076112
1108	41	-0.7213973074725359
1108	42	-0.7230354533415664
1108	43	-0.6990776857682022
1108	44	-0.5519640301743962
1108	45	-0.6366522788992484
1108	46	-0.6615877318843957
1108	47	-0.705136273476846
1108	48	-0.7152720076483021
1108	49	-0.8996557048473619
1108	50	-1.0052105173841142
1108	51	-0.900684160145282
1109	1	-0.8377462971437097
1109	2	-2.7783578926916768
1109	3	-2.214440412856561
1109	4	-2.1635751476711746
1109	5	-1.079300416312556
1109	6	3.7942749460654355
1109	7	2.3710548528997464
1109	8	0.5064765024962554
1109	9	2.6977786761506195E-4
1109	10	-0.49745034927600074
1109	11	-0.48291397094543953
1109	12	-0.634600216554638
1109	13	-0.5991695784723206
1109	14	-0.7162309603566115
1109	15	-0.6978896445048193
1109	16	-0.5812972808844421
1109	17	-0.9500912871028362
1109	18	-0.855739319776653
1109	19	-0.7590843242663681
1109	20	-0.8143987866999325
1109	21	-0.6882913098819543
1109	22	-0.6016087900802063
1109	23	-0.6164369336760416
1109	24	-0.810955699467776
1109	25	-0.7722062733851232
1109	26	-0.5674148440711946
1109	27	-0.853442407487421
1109	28	-0.7977435663975001
1109	29	-0.7764649304442699
1109	30	-0.7009579371842349
1109	31	-0.5075488944240263
1109	32	-0.8941179957893368
1109	33	-0.809460515317177
1109	34	-0.8295304528318752
1109	35	-0.5667220103987347
1109	36	-0.7661232063800583
1109	37	-0.6154052815689965
1109	38	-0.7560912658265195
1109	39	-0.9058427961638955
1109	40	-0.7360535293617403
1109	41	-0.7485362113447138
1109	42	-0.7807605440186265
1109	43	-0.8650938749298547
1109	44	-0.9287015846944158
1109	45	-0.912740437414783
1109	46	-0.6802819191344938
1109	47	-0.7546122188772912
1109	48	-0.8634366787211789
1109	49	-0.9112940024033094
1109	50	-0.5790010730906303
1109	51	-0.8210685975329355
1110	1	-0.5697449898888998
1110	2	-1.0598153002419828
1110	3	-0.6663393366408847
1110	4	-1.0592557599021752
1110	5	-0.6371841160252316
1110	6	4.254201231419188
1110	7	2.672116543525185
1110	8	0.7054847136905309
1110	9	0.07951347649090934
1110	10	-0.3564279670764563
1110	11	-0.4850668562111409
1110	12	-0.4586273784045858
1110	13	-0.47856624406473713
1110	14	-0.6385300947542092
1110	15	-0.695787143018272
1110	16	-0.5654586179156098
1110	17	-0.6909652414124636
1110	18	-0.47998163398079186
1110	19	-0.7968776055213311
1110	20	-0.6379788492484408
1110	21	-0.5680179665323806
1110	22	-0.6618795915454214
1110	23	-0.5514967814353255
1110	24	-0.542709281936034
1110	25	-0.626268068409388
1110	26	-0.7666568178443924
1110	27	-0.7141376128580603
1110	28	-0.5415120915144911
1110	29	-0.5524663647932968
1110	30	-0.716133894589511
1110	31	-0.831374521157386
1110	32	-0.8372873624516117
1110	33	-0.6032991692078511
1110	34	-0.5855794567309474
1110	35	-0.5632682250336316
1110	36	-0.7544795604100756
1110	37	-0.6177374604631893
1110	38	-0.4578143002917443
1110	39	-0.46776309901126467
1110	40	-0.33827767817091114
1110	41	-0.7990361909188621
1110	42	-0.464249189511996
1110	43	-0.4606178889283754
1110	44	-0.5705419089662342
1110	45	-0.5078436787712377
1110	46	-0.5532884690257802
1110	47	-0.8101142637324728
1110	48	-0.9234101704986415
1110	49	-0.8222767584414186
1110	50	-0.9836100541127379
1110	51	-1.1350811889386492
1111	1	-0.5162994048236555
1111	2	-2.238335829127962
1111	3	-1.24015408009274
1111	4	-2.8649487442452113
1111	5	-1.3494895481364253
1111	6	3.918184260934467
1111	7	2.503401183588892
1111	8	0.5065167644738366
1111	9	-0.16866521703806114
1111	10	-0.5736231688412374
1111	11	-0.5791372553470495
1111	12	-0.7252086129295492
1111	13	-0.6971184438661027
1111	14	-0.9521069402028886
1111	15	-0.8734536556019705
1111	16	-0.6764908060005723
1111	17	-0.7783412694586147
1111	18	-0.782385785982882
1111	19	-1.0771350003597036
1111	20	-0.786656863134219
1111	21	-1.0519829637634643
1111	22	-0.7589308096399492
1111	23	-0.789787009676445
1111	24	-0.9003173955485835
1111	25	-0.8236094506709293
1111	26	-1.2121393645155152
1111	27	-1.128835755166648
1111	28	-0.9854600633401915
1111	29	-0.7287374348766349
1111	30	-1.0462702351342372
1111	31	-1.0279396913885535
1111	32	-1.188083483222151
1111	33	-0.9763459387287128
1111	34	-0.8675183391870007
1111	35	-0.8599803080370592
1111	36	-0.6864584891825558
1111	37	-0.673127694654049
1111	38	-0.9290898784461348
1111	39	-0.9014930815739532
1111	40	-0.990761693969759
1111	41	-0.9439498510606441
1111	42	-0.6841602180387056
1111	43	-0.7683433954570731
1111	44	-1.1591696704457988
1111	45	-0.9706930542775396
1111	46	-0.8812673428775994
1111	47	-0.9518059116727215
1111	48	-0.839564168036361
1111	49	-1.0792546574514716
1111	50	-1.232286237309765
1111	51	-1.2450030642961991
1112	1	-0.23563066027384494
1112	2	-0.8139272263513497
1112	3	0.3594116515862318
1112	4	1.0381184101372654
1112	5	0.2607810588941888
1112	6	4.414445101406699
1112	7	2.6720684734114926
1112	8	0.4511247114587036
1112	9	-0.3249780747574107
1112	10	-0.6195796497450274
1112	11	-0.5894300774237919
1112	12	-0.7196472373703102
1112	13	-0.6820444601484823
1112	14	-0.756938802311943
1112	15	-0.6231729443084362
1112	16	-0.8442815868460087
1112	17	-1.0049557904847504
1112	18	-0.9490626793340837
1112	19	-0.9013167946815202
1112	20	-1.0801135914939195
1112	21	-0.9081015741944185
1112	22	-1.045215571596323
1112	23	-0.9353851385962741
1112	24	-0.9015943128167905
1112	25	-1.0089769909950448
1112	26	-0.9054481120034481
1112	27	-0.6360352664356341
1112	28	-0.9413726023452895
1112	29	-0.8240552108101298
1112	30	-0.8152364427347365
1112	31	-0.7486128072861504
1112	32	-0.9851248511315305
1112	33	-1.0438205582624605
1112	34	-0.9126287672252502
1112	35	-0.8081910338733849
1112	36	-1.0875256175877581
1112	37	-0.8145820008571079
1112	38	-0.9477290187596807
1112	39	-0.87217996990438
1112	40	-0.8832090709595377
1112	41	-0.7152602834881634
1112	42	-1.0772379917506925
1112	43	-1.3012478649362365
1112	44	-1.1850779679894643
1112	45	-0.909498664114146
1112	46	-1.2280580972978754
1112	47	-1.1639609458216356
1112	48	-1.121897249509594
1112	49	-1.0180513096081896
1112	50	-1.0792438285179813
1112	51	-1.1139835593961251
1113	1	-1.0564640349201682
1113	2	-3.5937467171289406
1113	3	1.561906295169301
1113	4	-2.157179660831538
1113	5	-1.3638528704578938
1113	6	3.7965484944500716
1113	7	2.212942193572623
1113	8	0.13571986368730649
1113	9	-0.6082390127095039
1113	10	-0.7550224093205529
1113	11	-0.9458217678341612
1113	12	-0.8536148978622577
1113	13	-1.131353872209047
1113	14	-1.469045251014279
1113	15	-1.3829188288586138
1113	16	-1.1734765604222233
1113	17	-1.3788715498430477
1113	18	-1.4035491348327866
1113	19	-1.620269181385524
1113	20	-1.296840034301269
1113	21	-1.1667045160999407
1113	22	-1.2253074576950596
1113	23	-1.3139096248805089
1113	24	-1.1772882133068734
1113	25	-1.2791017502154247
1113	26	-1.4779528599927048
1113	27	-1.7106154288092057
1113	28	-1.886648364299539
1113	29	-1.350451056556139
1113	30	-1.4491617386333928
1113	31	-1.2015750388005415
1113	32	-1.5404282221813688
1113	33	-1.544923389749627
1113	34	-1.5426353382440823
1113	35	-1.5068147254158788
1113	36	-1.3737511756962064
1113	37	-1.5824898299240857
1113	38	-1.791262153730571
1113	39	-1.6747825981316353
1113	40	-1.7734212274345182
1113	41	-1.6392428797526861
1113	42	-1.6440316320139985
1113	43	-1.6330031922838444
1113	44	-1.5880220368111964
1113	45	-1.8868367615112476
1113	46	-1.6616416821897602
1113	47	-1.8226537547473995
1113	48	-1.8629490812374314
1113	49	-2.0398185981930936
1113	50	-2.0385152296232434
1113	51	-2.254836367672908
1114	1	-1.0069596641111502
1114	2	2.127177485538951
1114	3	-0.8663780248819322
1114	4	2.5779168124106953
1114	5	0.4202497157036831
1114	6	4.327103532231639
1114	7	2.441502765959818
1114	8	0.15024700858596418
1114	9	-0.4227998527460244
1114	10	-0.7993912587630305
1114	11	-0.9427043701502811
1114	12	-1.158050468457155
1114	13	-0.929062363861739
1114	14	-1.679017339013555
1114	15	-1.2537409902224752
1114	16	-1.691032683139433
1114	17	-1.306329024667285
1114	18	-1.3023275068557822
1114	19	-1.8576454533172395
1114	20	-1.339165667937138
1114	21	-1.2223146370678748
1114	22	-1.2755251617418182
1114	23	-1.1969839119057326
1114	24	-1.350716609944051
1114	25	-1.2963484034040391
1114	26	-1.099297176507143
1114	27	-1.2383780716550845
1114	28	-1.6717128152121816
1114	29	-1.3683751970911473
1114	30	-1.5276857482114181
1114	31	-1.214136633990499
1114	32	-1.200216062299134
1114	33	-1.581048879046044
1114	34	-0.9919516376098514
1114	35	-1.1574080944039267
1114	36	-0.8130820045966018
1114	37	-1.0485150941083035
1114	38	-0.6986064989217269
1114	39	-0.9586963959321366
1114	40	-0.9245558693818552
1114	41	-0.8292380525059855
1114	42	-0.8526893706639953
1114	43	-1.1681871295009643
1114	44	-1.0349987943352517
1114	45	-0.8687787963152189
1114	46	-1.3794974765586119
1114	47	-0.8431779172678944
1114	48	-1.276427853300575
1114	49	-1.1485881760240844
1114	50	-1.2487155364640756
1114	51	-1.5856580988860784
1115	1	-1.3013132125341507
